10000,112150750
12000,170235917
14000,78086000
16000,280018041
18000,358464000
20000,438460917
22000,531055833
24000,641349209
26000,740424125
28000,310580334
30000,357094125
32000,405046708
34000,457835042
36000,514462875
38000,587740083
40000,643980667
42000,711181708
44000,757417166
46000,828438625
48000,909173916
50000,983419334
