10000,63517667
12000,95723541
14000,305472167
16000,244715000
18000,274647167
20000,349725667
22000,433356083
24000,526164583
26000,629957083
28000,763679416
30000,878680667
32000,1008741625
34000,1163840792
36000,1316825541
38000,1485359833
40000,1666521542
42000,1894496042
44000,2913315208
46000,2308442625
48000,2464668875
50000,2624881125
