10000,80953250
12000,108147292
14000,58667209
16000,189651833
18000,238361750
20000,290721500
22000,404469834
24000,423368000
26000,529209833
28000,197105125
30000,242553166
32000,263389666
34000,363941292
36000,326371417
38000,368215125
40000,444159583
42000,461834333
44000,494798500
46000,547604875
48000,604682875
50000,640471000
