20000,249479541
22000,269796875
24000,158371834
26000,190757959
28000,230426208
30000,239284292
32000,273220500
34000,309272750
36000,349009333
38000,386745833
40000,425986166
42000,461262917
44000,511098625
46000,555922375
48000,602876000
50000,653857833
